158	10/03/2019 15:30	A	3	7.66	604.4	10-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
159	10/03/2019 17:15	B	1	7.69	620.9	10-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
160	10/03/2019 19:15	A	3	7.66	604.9	10-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
161	10/03/2019 20:45	B	1	7.70	620.9	10-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
162	10/03/2019 22:45	A	3	7.67	604.4	11-03-2019	GEZ0001S	171443	LOADER	SAMPLER	DRIVER
163	10/03/2019 23:15	B	1	7.70	619.8	11-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
164	11/03/2019 01:15	A	3	7.68	603.0	11-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
165	11/03/2019 08:00	B	1	7.70	617.6	11-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
166	11/03/2019 09:45	A	3	7.66	602.4	11-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
167	11/03/2019 11:30	B	1	7.70	617.6	11-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
168	11/03/2019 12:30	A	3	7.67	602.1	11-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
169	11/03/2019 16:15	B	1	7.69	617.4	11-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
170	11/03/2019 19:00	A	3	7.66	601.4	11-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
171	11/03/2019 21:00	B	1	7.70	616.9	12-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
172	11/03/2019 22:00	A	3	7.67	601.5	12-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
173	12/03/2019 09:00	B	1	7.69	616.6	12-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
174	12/03/2019 10:30	A	3	7.65	601.9	12-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
175	12/03/2019 11:45	B	1	7.69	616.2	12-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
176	12/03/2019 13:15	A	3	7.66	600.9	12-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
177	12/03/2019 15:30	B	1	7.70	615.2	12-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
178	12/03/2019 16:45	A	3	7.67	600.0	12-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
179	12/03/2019 19:15	B	1	7.70	616.4	12-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
180	12/03/2019 21:00	A	3	7.67	600.2	12-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
181	12/03/2019 22:30	B	1	7.70	615.2	13-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
182	12/03/2019 23:45	A	3	7.67	600.6	13-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
183	13/03/2019 01:30	B	1	7.71	616.6	13-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
184	13/03/2019 02:45	A	3	7.68	600.2	13-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
185	13/03/2019 07:45	B	1	7.70	614.1	13-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
186	13/03/2019 09:00	A	3	7.68	599.6	13-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
187	13/03/2019 10:45	B	1	7.70	614.5	13-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
188	13/03/2019 12:00	A	3	7.67	598.9	13-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
189	13/03/2019 13:45	B	1	7.70	613.4	13-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
190	13/03/2019 15:45	A	3	7.66	598.4	13-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
191	13/03/2019 19:30	B	1	7.70	613.2	13-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
192	13/03/2019 22:30	A	3	7.68	598.9	14-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
193	13/03/2019 23:15	B	1	7.71	613.6	14-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
194	14/03/2019 02:15	A	3	7.67	598.6	14-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
195	14/03/2019 02:45	B	1	7.72	616.8	15-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
196	14/03/2019 16:00	A	3	7.66	599.6	16-03-2019	GEZ0004S	171776	LOADER	SAMPLER	DRIVER
